category_name_th,makroClick_id,product_name,product_price,unit_price,product_image,date
cleaning-products,829530,ไฟนไลน์ น้ำยาปรับผ้านุ่ม สูตรมาตรฐาน สีม่วง 580 มล. x 3 ถุง,35.00,11.67,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592397226754.jpeg,2020-09-27 09:34:50.812811
cleaning-products,829452,ไฟนไลน์ น้ำยาปรับผ้านุ่ม สูตรมาตรฐาน สีแดง 580 มล. x 3 ถุง,35.00,11.67,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592397214948.jpeg,2020-09-27 09:34:50.941667
cleaning-products,156275,เซพแพ็ค น้ำยาล้างจาน 600 มล. x 3 ถุง,38.00,12.67,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600669646658.jpeg,2020-09-27 09:34:54.296813
cleaning-products,198749,เซพแพ็ค กระดาษชำระม้วนใหญ่มีลาย+ปรุ ยาว 500 ม. x 4 ม้วน,236.00,59.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600670001335.jpeg,2020-09-27 09:34:54.418625
cleaning-products,139523,เซพแพ็ค กระดาษชำระม้วนใหญ่ 1 ชั้น ยาว 550 ม. x 4 ม้วน,236.00,59.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600670098954.jpeg,2020-09-27 09:34:54.535045
cleaning-products,125370,เอโร่ กระดาษเช็ดหน้าซอฟท์ หนา 2 ชั้น 170 แผ่น x 6 ห่อ,99.00,16.50,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600670794816.jpeg,2020-09-27 09:34:54.653523
cleaning-products,156284,เซพแพ็ค น้ำยาล้างจาน 10 ลิตร,199.00,199.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600668953313.jpeg,2020-09-27 09:34:54.772744
cleaning-products,125378,เอโร่ กระดาษชำระ หนา 2 ชั้น x 48 ม้วน,179.00,3.73,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600668783710.jpeg,2020-09-27 09:34:54.888218
cleaning-products,139521,เซพแพ็ค กระดาษเช็ดหน้า 150 แผ่น x 4 ห่อ,66.00,16.50,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600670688333.jpeg,2020-09-27 09:34:55.009074
cleaning-products,199934,เซพแพ็ค กระดาษเช็ดปาก สีขาว 500 แผ่น x 6 ห่อ,89.00,14.83,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600670956905.jpeg,2020-09-27 09:34:55.123480
cleaning-products,143099,เอโร่ น้ำยาล้างจาน 20 ลิตร,560.00,560.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600669483191.jpeg,2020-09-27 09:34:55.237874
cleaning-products,422175,ซันไลต์ น้ำยาล้างจาน เลมอนเทอร์โบ 3600 มล. x 4 แกลลอน (ยกลัง),660.00,165.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:34:55.353935
cleaning-products,128751,เอโร่ กระดาษเช็ดปาก หนา 2 ชั้น ขนาด 40 x 40 ซม. x 250 แผ่น,125.00,125.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600673790706.jpeg,2020-09-27 09:34:55.471651
cleaning-products,139522,เซพแพ็ค กระดาษเช็ดปาก 200 แผ่น x 24 ห่อ,172.00,7.17,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600249125800.jpeg,2020-09-27 09:34:55.597641
cleaning-products,198320,เซพแพ็ค กระดาษชำระ หนา 2 ชั้น x 24+6 ม้วน,89.00,3.71,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1600661740998.jpeg,2020-09-27 09:34:55.716987
cleaning-products,826108,ดีนี่ ผลิตภัณฑ์ปรับผ้านุ่มเด็ก สีม่วง 600 มล. x 3+1,75.00,25.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592372708320.jpeg,2020-09-27 09:34:59.024886
cleaning-products,145322,ไฟน์ไลน์ น้ำยาปรับผ้านุ่ม สูตรมาตรฐาน สีชมพู 20 ลิตร,419.00,419.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1592397197318.jpeg,2020-09-27 09:34:59.138947
cleaning-products,849021,ซันไลต์ น้ำยาล้างจาน เลมอนเทอร์โบ 550 มล. x 4 ถุง,99.00,99.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1586511491495.png,2020-09-27 09:34:59.260637
cleaning-products,123869,ไบกอน ยาจุดกันยุง กลิ่นลาเวนเดอร์ x 6 กล่อง,80.00,80.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_1585636681424.jpeg,2020-09-27 09:34:59.395717
cleaning-products,829668,โอโมพลัส ผงซักฟอกสูตรเข้มข้น แอนตี้แบค สีเขียว 1500 กรัม,79.00,79.00,https://ocs-k8s-prod.s3.ap-southeast-1.amazonaws.com/PRODUCT_RIBBON_1600844824409.png,2020-09-27 09:34:59.521645
